Country,Kilotons of Co2
Lao PDR,1150.0
Lao PDR,1110.0
Lao PDR,1000.0
Lao PDR,900.0
Lao PDR,880.0
Lao PDR,850.0
Lao PDR,830.0
Lao PDR,780.0
Lao PDR,670.0
Lao PDR,640.0
Lao PDR,610.0
Lao PDR,600.0
Lao PDR,550.0
Lao PDR,510.0
Latvia,18780.0
Latvia,17200.0
Latvia,13970.0
Latvia,11760.0
Latvia,10220.0
Latvia,9010.0
Latvia,9000.0
Latvia,8530.0
Latvia,8530.0
Latvia,8520.0
Latvia,8200.0
Latvia,8130.0
Latvia,8110.0
Latvia,7900.0
Latvia,7790.0
Latvia,7710.0
Latvia,7620.0
Latvia,7590.0
Latvia,7570.0
Latvia,7570.0
Latvia,7550.0
Latvia,7450.0
Latvia,7360.0
Latvia,7360.0
Latvia,7350.0
Latvia,7320.0
Latvia,7280.0
Latvia,7150.0
Latvia,7120.0
Latvia,6930.0
Lebanon,29320.0
Lebanon,27950.0
Lebanon,27810.0
Lebanon,27790.0
Lebanon,27010.0
Lebanon,25150.0
Lebanon,23470.0
Lebanon,23240.0
Lebanon,21900.0
Lebanon,21180.0
Lebanon,20860.0
Lebanon,18650.0
Lebanon,17880.0
Lebanon,17410.0
Lebanon,17280.0
Lebanon,17040.0
Lebanon,16890.0
Lebanon,16840.0
Lebanon,16260.0
Lebanon,16230.0
Lebanon,16130.0
Lebanon,15670.0
Lebanon,15040.0
Lebanon,14120.0
Lebanon,13300.0
Lebanon,11270.0
Lebanon,10330.0
Lebanon,7040.0
Lebanon,7020.0
Lebanon,5620.0
Lesotho,770.0
Lesotho,730.0
Lesotho,700.0
Lesotho,690.0
Lesotho,650.0
Lesotho,620.0
Lesotho,610.0
Lesotho,610.0
Lesotho,570.0
Lesotho,550.0
Lesotho,530.0
Lesotho,460.0
Lesotho,440.0
Lesotho,430.0
Lesotho,430.0
Lesotho,430.0
Lesotho,410.0
Lesotho,410.0
Lesotho,400.0
Lesotho,390.0
Lesotho,390.0
Lesotho,390.0
Lesotho,380.0
Lesotho,370.0
Lesotho,370.0
Lesotho,360.0
Lesotho,360.0
Lesotho,350.0
Lesotho,350.0
Lesotho,340.0
Liberia,1410.0
Liberia,1280.0
Liberia,1260.0
Liberia,1220.0
Liberia,1180.0
Liberia,1130.0
Liberia,950.0
Liberia,920.0
Liberia,850.0
Liberia,730.0
Liberia,690.0
Liberia,670.0
Liberia,640.0
Liberia,560.0
Liberia,540.0
Liberia,540.0
Liberia,490.0
Liberia,480.0
Liberia,450.0
Liberia,450.0
Liberia,450.0
Liberia,450.0
Liberia,440.0
Liberia,430.0
Liberia,420.0
Liberia,420.0
Liberia,420.0
Liberia,400.0
Liberia,400.0
Liberia,370.0
Libya,59550.0
Libya,58610.0
Libya,58000.0
Libya,57630.0
Libya,56800.0
Libya,56620.0
Libya,56400.0
Libya,55160.0
Libya,53270.0
Libya,52990.0
Libya,52920.0
Libya,51330.0
Libya,50950.0
Libya,49390.0
Libya,48920.0
Libya,48460.0
Libya,45590.0
Libya,45430.0
Libya,44720.0
Libya,44450.0
Libya,43480.0
Libya,43220.0
Libya,42200.0
Libya,41950.0
Libya,41900.0
Libya,38640.0
Libya,30580.0
Libya,28820.0
Libya,28600.0
Libya,26340.0
Liechtenstein,230.0
Liechtenstein,230.0
Liechtenstein,230.0
Liechtenstein,230.0
Liechtenstein,230.0
Liechtenstein,230.0
Liechtenstein,220.0
Liechtenstein,220.0
Liechtenstein,220.0
Liechtenstein,220.0
Liechtenstein,220.0
Liechtenstein,210.0
Liechtenstein,210.0
Liechtenstein,210.0
Liechtenstein,210.0
Liechtenstein,210.0
Liechtenstein,200.0
Liechtenstein,200.0
Liechtenstein,200.0
Liechtenstein,200.0
Liechtenstein,190.0
Liechtenstein,190.0
Liechtenstein,190.0
Liechtenstein,180.0
Liechtenstein,160.0
Liechtenstein,160.0
Liechtenstein,160.0
Liechtenstein,150.0
Liechtenstein,150.0
Liechtenstein,140.0
Lithuania,34290.0
Lithuania,32220.0
Lithuania,19980.0
Lithuania,15740.0
Lithuania,14810.0
Lithuania,14710.0
Lithuania,14230.0
Lithuania,13920.0
Lithuania,13740.0
Lithuania,13210.0
Lithuania,13060.0
Lithuania,13020.0
Lithuania,12830.0
Lithuania,12600.0
Lithuania,12250.0
Lithuania,11930.0
Lithuania,11910.0
Lithuania,11850.0
Lithuania,11730.0
Lithuania,11690.0
Lithuania,11650.0
Lithuania,11330.0
Lithuania,11230.0
Lithuania,11220.0
Lithuania,11220.0
Lithuania,11200.0
Lithuania,11150.0
Lithuania,11070.0
Lithuania,10860.0
Lithuania,10510.0
Luxembourg,11910.0
Luxembourg,11750.0
Luxembourg,11720.0
Luxembourg,11660.0
Luxembourg,11650.0
Luxembourg,11440.0
Luxembourg,11290.0
Luxembourg,11110.0
Luxembourg,11030.0
Luxembourg,11020.0
Luxembourg,10900.0
Luxembourg,10810.0
Luxembourg,10690.0
Luxembourg,10440.0
Luxembourg,10240.0
Luxembourg,10150.0
Luxembourg,9820.0
Luxembourg,9650.0
Luxembourg,9490.0
Luxembourg,9320.0
Luxembourg,9130.0
Luxembourg,9120.0
Luxembourg,9000.0
Luxembourg,8850.0
Luxembourg,8740.0
Luxembourg,8660.0
Luxembourg,8560.0
Luxembourg,8240.0
Luxembourg,7920.0
Luxembourg,7570.0
Madagascar,4120.0
Madagascar,3470.0
Madagascar,3350.0
Madagascar,3280.0
Madagascar,3180.0
Madagascar,3010.0
Madagascar,2930.0
Madagascar,2740.0
Madagascar,2190.0
Madagascar,1870.0
Madagascar,1780.0
Madagascar,1720.0
Madagascar,1710.0
Madagascar,1690.0
Madagascar,1670.0
Madagascar,1670.0
Madagascar,1650.0
Madagascar,1650.0
Madagascar,1640.0
Madagascar,1630.0
Madagascar,1550.0
Madagascar,1420.0
Madagascar,1370.0
Madagascar,1310.0
Madagascar,1210.0
Madagascar,1120.0
Madagascar,1000.0
Madagascar,960.0
Madagascar,950.0
Madagascar,890.0
Malawi,1450.0
Malawi,1380.0
Malawi,1190.0
Malawi,1120.0
Malawi,980.0
Malawi,980.0
Malawi,960.0
Malawi,950.0
Malawi,930.0
Malawi,930.0
Malawi,890.0
Malawi,850.0
Malawi,830.0
Malawi,790.0
Malawi,780.0
Malawi,770.0
Malawi,770.0
Malawi,760.0
Malawi,750.0
Malawi,750.0
Malawi,750.0
Malawi,740.0
Malawi,740.0
Malawi,720.0
Malawi,710.0
Malawi,680.0
Malawi,680.0
Malawi,640.0
Malawi,630.0
Malawi,550.0
Malaysia,253270.0
Malaysia,244410.0
Malaysia,236649.99
Malaysia,236539.99
Malaysia,235960.01
Malaysia,227620.0
Malaysia,223660.0
Malaysia,205810.0
Malaysia,202910.0
Malaysia,202740.01
Malaysia,200220.0
Malaysia,189940.0
Malaysia,181929.99
Malaysia,174100.01
Malaysia,167420.0
Malaysia,158270.0
Malaysia,144490.01
Malaysia,136380.0
Malaysia,129460.0
Malaysia,124360.0
Malaysia,114450.0
Malaysia,106020.0
Malaysia,105690.0
Malaysia,98640.0
Malaysia,86310.0
Malaysia,79740.0
Malaysia,73040.0
Malaysia,67170.0
Malaysia,65100.0
Malaysia,54620.0
Maldives,2110.0
Maldives,2100.0
Maldives,1860.0
Maldives,1760.0
Maldives,1370.0
Maldives,1370.0
Maldives,1140.0
Maldives,1130.0
Maldives,1010.0
Maldives,960.0
Maldives,910.0
Maldives,870.0
Maldives,870.0
Maldives,870.0
Maldives,750.0
Maldives,720.0
Maldives,620.0
Maldives,530.0
Maldives,480.0
Maldives,460.0
Maldives,430.0
Maldives,340.0
Maldives,310.0
Maldives,280.0
Maldives,260.0
Maldives,230.0
Maldives,200.0
Maldives,200.0
Maldives,160.0
Maldives,160.0
Mali,5830.0
Mali,5470.0
Mali,5180.0
Mali,4670.0
Mali,3650.0
Mali,3380.0
Mali,3220.0
Mali,3120.0
Mali,3110.0
Mali,2780.0
Mali,2510.0
Mali,2080.0
Mali,2070.0
Mali,1890.0
Mali,1650.0
Mali,1610.0
Mali,1480.0
Mali,1410.0
Mali,1400.0
Mali,1400.0
Mali,10.0
Mali,10.0
Mali,10.0
Mali,10.0
Mali,10.0
Mali,10.0
Mali,10.0
Mali,0.0
Malta,2810.0
Malta,2720.0
Malta,2720.0
Malta,2720.0
Malta,2650.0
Malta,2630.0
Malta,2610.0
Malta,2600.0
Malta,2590.0
Malta,2570.0
Malta,2510.0
Malta,2510.0
Malta,2490.0
Malta,2470.0
Malta,2410.0
Malta,2380.0
Malta,2370.0
Malta,2370.0
Malta,2360.0
Malta,2320.0
Malta,2320.0
Malta,2310.0
Malta,2210.0
Malta,2170.0
Malta,2130.0
Malta,1660.0
Malta,1660.0
Malta,1550.0
Malta,1520.0
Malta,1350.0
Marshall Islands,180.0
Marshall Islands,180.0
Marshall Islands,180.0
Marshall Islands,180.0
Marshall Islands,150.0
Marshall Islands,150.0
Marshall Islands,140.0
Marshall Islands,140.0
Marshall Islands,140.0
Marshall Islands,140.0
Marshall Islands,140.0
Marshall Islands,140.0
Marshall Islands,140.0
Marshall Islands,140.0
Marshall Islands,130.0
Marshall Islands,130.0
Marshall Islands,120.0
Marshall Islands,110.0
Marshall Islands,110.0
Marshall Islands,100.0
Marshall Islands,100.0
Marshall Islands,100.0
Marshall Islands,90.0
Marshall Islands,90.0
Marshall Islands,90.0
Marshall Islands,90.0
Marshall Islands,90.0
Marshall Islands,80.0
Mauritania,3950.0
Mauritania,3690.0
Mauritania,3560.0
Mauritania,3490.0
Mauritania,3260.0
Mauritania,2900.0
Mauritania,2730.0
Mauritania,2590.0
Mauritania,2460.0
Mauritania,2400.0
Mauritania,2350.0
Mauritania,1990.0
Mauritania,1900.0
Mauritania,1730.0
Mauritania,1640.0
Mauritania,1550.0
Mauritania,1510.0
Mauritania,1480.0
Mauritania,1400.0
Mauritania,1300.0
Mauritania,1270.0
Mauritania,1240.0
Mauritania,1230.0
Mauritania,1230.0
Mauritania,1170.0
Mauritania,1070.0
Mauritania,1050.0
Mauritania,1010.0
Mauritania,980.0
Mauritania,940.0
Mauritius,4170.0
Mauritius,4170.0
Mauritius,4130.0
Mauritius,4040.0
Mauritius,3960.0
Mauritius,3950.0
Mauritius,3820.0
Mauritius,3730.0
Mauritius,3660.0
Mauritius,3640.0
Mauritius,3470.0
Mauritius,3420.0
Mauritius,3400.0
Mauritius,3300.0
Mauritius,2960.0
Mauritius,2770.0
Mauritius,2750.0
Mauritius,2610.0
Mauritius,2570.0
Mauritius,2430.0
Mauritius,2200.0
Mauritius,1790.0
Mauritius,1620.0
Mauritius,1610.0
Mauritius,1550.0
Mauritius,1510.0
Mauritius,1470.0
Mauritius,1320.0
Mauritius,1250.0
Mauritius,1160.0
Mexico,486450.01
Mexico,478399.99
Mexico,475739.99
Mexico,473310.0
Mexico,471630.0
Mexico,471579.99
